"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72466693067","2025-02-15","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  28.9","24","  25.3","24","1011.0","13","815.0","24","  6.0","24","  4.5","24"," 15.9"," 20.0","  39.9","*","  18.0","*"," 0.00","G","999.9","111000"
"72466693067","2025-02-16","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  19.8","24","  12.8","24","1022.6","23","820.0","24","  9.2","24","  5.2","24"," 11.1","999.9","  43.0"," ","   6.1"," "," 0.05","G","999.9","001000"
"72466693067","2025-02-17","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  25.4","24","  19.8","24","1013.8","20","814.1","24","  7.8","24","  3.7","24"," 12.0","999.9","  43.0"," ","   6.1"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-18","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  15.3","24","  11.9","24","1020.1","17","817.2","24","  3.7","24","  5.6","24","  9.9","999.9","  36.0"," ","   9.0"," "," 0.00","G","999.9","101000"
"72466693067","2025-02-19","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  10.3","24","   2.9","24","1031.3","23","824.6","24","  9.0","24","  4.9","24","  9.9","999.9","  30.0"," ","   1.0"," "," 0.00","G","999.9","001000"
"72466693067","2025-02-20","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  17.4","24","   9.3","24","1024.9","24","821.1","24"," 10.0","24","  4.7","24","  9.9","999.9","  30.0"," ","   1.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-21","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  25.4","24","  19.6","24","1025.7","14","823.3","24","  3.9","24","  5.8","24","  9.9","999.9","  37.9"," ","  10.0"," "," 0.28","G","999.9","101000"
"72466693067","2025-02-22","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  32.2","24","  16.0","24","1023.6","24","823.3","24"," 10.0","24","  5.1","24","  9.9","999.9","  54.0"," ","  16.0"," "," 0.09","G","999.9","000000"
"72466693067","2025-02-23","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  44.4","24","  17.8","24","1019.1","24","822.2","24"," 10.0","24","  6.5","23"," 14.0"," 19.0","  63.0","*","  33.1","*"," 0.00","G","999.9","000000"
"72466693067","2025-02-24","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  52.9","24","  24.2","24","1014.1","22","820.1","24"," 10.0","22","  6.7","24"," 19.0"," 26.0","  64.9"," ","  30.9"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-25","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  52.7","24","  19.7","24","1012.8","24","819.5","24"," 10.0","24"," 11.6","24"," 20.0"," 34.0","  66.0"," ","  39.9"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-26","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  38.5","24","  15.6","24","1018.1","24","821.7","24"," 10.0","24","  6.1","24"," 11.1"," 17.1","  66.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-27","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  40.7","24","   7.2","24","1027.1","24","827.9","24"," 10.0","24","  4.9","24","  9.9","999.9","  61.0","*","  27.0","*"," 0.00","G","999.9","000000"
"72466693067","2025-02-28","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  46.4","21","   7.9","21","1018.4","21","822.8","21"," 10.0","21","  5.2","21"," 11.1"," 22.9","  62.1","*","  34.0","*"," 0.00","G","999.9","000000"
